,Player,G,MP,FG,FGA,3P,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FT%,FG%,d_FG%,d_FT%
330,Josh Okogie,12.0,173.0,12.0,34.0,0.25,8.0,16.0,12.0,19.0,2.5833333333333335,0.9166666666666666,0.6666666666666666,0.25,0.6666666666666666,14.0,2.9166666666666665,50.0,35.294117647058826,-107.93166193554464,-200.41509154344033
331,Isaac Okoro,12.0,362.0,33.0,92.0,0.5833333333333334,18.0,26.0,20.0,34.0,4.5,1.9166666666666667,1.0,0.25,1.0,27.0,7.583333333333333,69.23076923076923,35.869565217391305,-277.82230050177594,-104.78010981889466
332,KZ Okpala,8.0,47.0,4.0,15.0,0.125,2.0,2.0,4.0,7.0,1.375,0.25,0.125,0.0,0.0,4.0,1.375,100.0,26.666666666666668,-70.48702456675018,49.89622711413992
333,Kelly Olynyk,10.0,230.0,45.0,98.0,1.4,21.0,35.0,13.0,40.0,5.3,2.3,1.4,0.7,1.5,27.0,12.5,60.0,45.91836734693877,73.34750423630521,-316.08961530153084
334,Eugene Omoruyi,2.0,10.0,2.0,4.0,0.5,2.0,4.0,1.0,4.0,2.5,0.5,0.0,0.0,0.0,1.0,3.5,50.0,50.0,11.423154383291575,-50.10377288586008
335,Miye Oni,8.0,19.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.375,0.25,0.0,0.0,0.0,2.0,0.25,0.0,50.0,5.711577191645787,-0.0
336,Cedi Osman,16.0,355.0,66.0,136.0,2.5625,15.0,22.0,6.0,37.0,2.6875,1.625,0.6875,0.1875,0.875,27.0,11.75,68.18181818181819,48.529411764705884,279.9052711192103,-103.0510239166778
337,Kelly Oubre Jr.,21.0,557.0,111.0,252.0,2.619047619047619,24.0,36.0,25.0,60.0,4.0476190476190474,0.9523809523809523,0.7142857142857143,0.23809523809523808,0.9523809523809523,51.0,14.333333333333334,66.66666666666667,44.04761904761905,-26.72921744160294,-201.24527463032086
338,Kevin Pangos,5.0,13.0,1.0,3.0,0.2,1.0,2.0,1.0,0.0,0.2,0.0,0.0,0.0,0.2,2.0,0.8,50.0,33.333333333333336,-10.955089475020877,-25.05188644293004
339,Jabari Parker,7.0,76.0,13.0,24.0,0.7142857142857143,6.0,6.0,3.0,14.0,2.4285714285714284,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.7142857142857143,11.0,5.285714285714286,100.0,54.166666666666664,128.41717015806188,149.68868134241976
340,Eric Paschall,17.0,220.0,22.0,54.0,0.5294117647058824,12.0,17.0,12.0,23.0,2.0588235294117645,0.7647058823529411,0.11764705882352941,0.17647058823529413,0.5294117647058824,14.0,3.823529411764706,70.58823529411765,40.74074074074074,-78.04900548749639,-53.563813785748664
341,Chris Paul,19.0,602.0,92.0,195.0,1.0,65.0,76.0,6.0,68.0,3.8947368421052633,10.368421052631579,2.0526315789473686,0.3157894736842105,2.3157894736842106,37.0,14.105263157894736,85.52631578947368,47.17948717948718,265.9779221442332,680.8379075253368
342,Cameron Payne,14.0,245.0,47.0,121.0,1.0714285714285714,29.0,36.0,5.0,31.0,2.5714285714285716,2.857142857142857,0.6428571428571429,0.2857142857142857,1.5714285714285714,24.0,9.857142857142858,80.55555555555556,38.84297520661157,-255.93603728190422,159.60640426613998
343,Elfrid Payton,6.0,83.0,16.0,30.0,0.0,4.0,8.0,5.0,14.0,3.1666666666666665,2.8333333333333335,0.5,0.0,1.1666666666666667,8.0,6.0,50.0,53.333333333333336,144.71856839966597,-100.20754577172016
344,Gary Payton II,18.0,255.0,45.0,64.0,0.5,17.0,27.0,18.0,35.0,2.9444444444444446,0.7777777777777778,1.3333333333333333,0.1111111111111111,0.3888888888888889,31.0,6.444444444444445,62.96296296296296,70.3125,1171.0834736240604,-205.51169915944035
345,Jamorko Pickett,3.0,9.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,,100.0,55.71157719164579,
346,Mason Plumlee,20.0,523.0,59.0,99.0,0.0,18.0,52.0,51.0,94.0,7.25,2.75,0.85,1.0,1.2,60.0,6.8,34.61538461538461,59.5959595959596,903.1446704687178,-727.8570328958177
347,Jakob Poeltl,11.0,319.0,63.0,100.0,0.0,10.0,27.0,50.0,51.0,9.181818181818182,2.090909090909091,0.5454545454545454,1.1818181818181819,1.4545454545454546,32.0,12.363636363636363,37.03703703703704,63.0,1178.8293630736846,-380.14849405893005
348,Aleksej Pokusevski,19.0,284.0,38.0,108.0,0.5263157894736842,5.0,8.0,19.0,61.0,4.2105263157894735,1.3157894736842106,0.42105263157894735,0.3684210526315789,1.263157894736842,23.0,4.7894736842105265,62.5,35.18518518518518,-345.9230296804231,-62.759432214650204
349,Yves Pons,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,
350,Jordan Poole,19.0,573.0,125.0,276.0,2.6315789473684212,44.0,48.0,6.0,52.0,3.0526315789473686,3.4210526315789473,1.0526315789473684,0.21052631578947367,2.526315789473684,56.0,18.105263157894736,91.66666666666667,45.289855072463766,125.17903301369415,731.0503298444117
351,Kevin Porter Jr.,15.0,467.0,67.0,184.0,1.7333333333333334,32.0,51.0,14.0,50.0,4.266666666666667,5.333333333333333,1.2666666666666666,0.4,4.333333333333333,37.0,12.8,62.745098039215684,36.41304347826087,-527.6504151162542,-393.8172289188594
352,Michael Porter Jr.,9.0,265.0,37.0,103.0,1.1111111111111112,5.0,9.0,9.0,50.0,6.555555555555555,1.8888888888888888,1.1111111111111112,0.2222222222222222,1.3333333333333333,16.0,9.88888888888889,55.55555555555556,35.922330097087375,-309.54543031687297,-97.48165443687242
353,Otto Porter Jr.,17.0,301.0,40.0,86.0,1.5294117647058822,7.0,8.0,13.0,61.0,4.352941176470588,1.0,0.8823529411764706,0.4117647058823529,0.6470588235294118,20.0,6.647058823529412,87.5,46.51162790697674,88.92820394490116,87.13679489948971
354,Bobby Portis,15.0,420.0,91.0,186.0,2.066666666666667,18.0,24.0,40.0,88.0,8.533333333333333,1.3333333333333333,0.7333333333333333,0.9333333333333333,1.6,37.0,15.4,75.0,48.924731182795696,421.90406207417504,-0.9339559727407334
355,Kristaps Porzingis,12.0,365.0,90.0,194.0,2.0,49.0,55.0,33.0,65.0,8.166666666666666,1.9166666666666667,0.8333333333333334,1.5,1.6666666666666667,30.0,21.083333333333332,89.0909090909091,46.391752577319586,189.29967920688364,687.9121097509736
356,Dwight Powell,17.0,364.0,44.0,75.0,0.35294117647058826,18.0,30.0,39.0,49.0,5.176470588235294,1.1764705882352942,0.5882352941176471,0.7647058823529411,0.8235294117647058,44.0,6.588235294117647,60.0,58.666666666666664,632.6427297657478,-270.9339559727407
357,Norman Powell,18.0,524.0,106.0,210.0,2.0,56.0,69.0,7.0,38.0,2.5,1.5555555555555556,0.9444444444444444,0.3888888888888889,1.0,35.0,16.88888888888889,81.15942028985508,50.476190476190474,655.9033727906437,342.02189542780206
358,Joshua Primo,4.0,14.0,2.0,3.0,0.25,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,1.0,1.25,,66.66666666666667,44.75648771662492,
359,Taurean Prince,17.0,231.0,23.0,67.0,0.7058823529411765,9.0,12.0,8.0,24.0,1.8823529411764706,0.7058823529411765,0.47058823529411764,0.17647058823529413,0.5294117647058824,22.0,3.9411764705882355,75.0,34.32835820895522,-229.08148578617676,-0.4669779863703667
360,Payton Pritchard,17.0,148.0,10.0,44.0,0.4117647058823529,3.0,3.0,6.0,14.0,1.1764705882352942,1.1764705882352942,0.0,0.11764705882352941,0.6470588235294118,14.0,1.7647058823529411,100.0,22.727272727272727,-215.61150081081485,74.84434067120988
361,Immanuel Quickley,19.0,351.0,56.0,136.0,1.736842105263158,32.0,35.0,7.0,30.0,1.9473684210526316,2.263157894736842,0.5263157894736842,0.0,0.8947368421052632,31.0,9.31578947368421,91.42857142857143,41.1764705882353,-174.26932432665927,524.0539195405245
362,Jahmi'us Ramsey,5.0,31.0,3.0,8.0,0.2,0.0,2.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,2.0,1.4,0.0,37.5,-20.365268425062638,-0.0
363,Julius Randle,19.0,668.0,132.0,314.0,1.9473684210526316,75.0,100.0,35.0,157.0,10.105263157894736,5.052631578947368,0.6842105263157895,0.7368421052631579,3.3684210526315788,52.0,19.789473684210527,75.0,42.038216560509554,-297.027224715495,-3.8914832197530558
364,Austin Reaves,10.0,213.0,22.0,46.0,0.9,8.0,8.0,2.0,18.0,2.0,1.0,0.3,0.2,0.8,21.0,6.1,100.0,47.82608695652174,77.82861125968564,199.58490845655967
365,Cam Reddish,20.0,465.0,82.0,198.0,1.65,41.0,46.0,18.0,41.0,2.95,0.95,1.15,0.2,1.35,30.0,11.9,89.1304347826087,41.41414141414141,-235.69107432544968,577.2204819268252
366,Paul Reed,14.0,137.0,18.0,35.0,0.0,0.0,0.0,16.0,22.0,2.7142857142857144,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.42857142857142855,21.0,2.5714285714285716,,51.42857142857143,128.52267516390992,
367,Naz Reid,17.0,258.0,49.0,108.0,0.7058823529411765,25.0,34.0,23.0,36.0,3.4705882352941178,0.8235294117647058,0.6470588235294118,1.0588235294117647,0.5882352941176471,40.0,7.9411764705882355,73.52941176470588,45.370370370370374,53.0154305387919,-38.06186695560392
368,Nick Richards,16.0,148.0,24.0,37.0,0.0,8.0,11.0,15.0,19.0,2.125,0.25,0.25,0.75,0.75,27.0,3.5,72.72727272727273,64.86486486486487,493.8346093562558,-18.596909725258456
369,Josh Richardson,14.0,348.0,47.0,102.0,1.0714285714285714,15.0,19.0,10.0,34.0,3.142857142857143,1.2142857142857142,0.5714285714285714,0.5714285714285714,0.7857142857142857,26.0,8.857142857142858,78.94736842105263,46.07843137254902,84.13040251715591,58.43222967183884
370,Austin Rivers,17.0,298.0,24.0,73.0,0.7058823529411765,3.0,6.0,6.0,18.0,1.411764705882353,0.7647058823529411,0.5294117647058824,0.11764705882352941,0.5882352941176471,21.0,3.7058823529411766,50.0,32.87671232876713,-273.88105151009006,-75.15565932879012
371,Duncan Robinson,19.0,553.0,73.0,199.0,3.0526315789473686,5.0,8.0,8.0,68.0,4.0,1.4736842105263157,0.8421052631578947,0.3157894736842105,0.8947368421052632,60.0,11.0,62.5,36.68341708542714,-555.1654177736765,-62.759432214650204
372,Justin Robinson,16.0,197.0,18.0,57.0,0.625,2.0,2.0,2.0,11.0,0.8125,1.3125,0.5,0.0,0.6875,17.0,3.0,100.0,31.57894736842105,-228.7705579187969,49.89622711413992
373,Mitchell Robinson,16.0,406.0,46.0,57.0,0.0,22.0,38.0,48.0,74.0,7.625,0.75,0.4375,1.5625,0.625,43.0,7.125,57.89473684210526,80.70175438596492,1675.0132525700924,-377.4572912181452
374,Jeremiah Robinson-Earl,19.0,407.0,54.0,119.0,1.263157894736842,7.0,11.0,29.0,76.0,5.526315789473684,0.8421052631578947,0.631578947368421,0.3684210526315789,0.8947368421052632,26.0,7.315789473684211,63.63636363636363,45.378151260504204,58.84533641609953,-79.90865964596486
375,Isaiah Roby,9.0,94.0,19.0,39.0,0.3333333333333333,6.0,6.0,10.0,12.0,2.4444444444444446,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.4444444444444444,11.0,5.222222222222222,100.0,48.717948717948715,84.16099228229555,149.68868134241976
376,Rajon Rondo,13.0,199.0,18.0,60.0,0.5384615384615384,0.0,0.0,7.0,21.0,2.1538461538461537,3.769230769230769,0.8461538461538461,0.23076923076923078,1.6923076923076923,19.0,3.3076923076923075,,30.0,-257.1916105503758,
377,Derrick Rose,17.0,390.0,81.0,180.0,1.5294117647058822,16.0,17.0,12.0,35.0,2.764705882352941,3.3529411764705883,1.0,0.6470588235294118,1.411764705882353,10.0,12.0,94.11764705882354,45.0,57.63775252330878,305.0521698542959
378,Terrence Ross,19.0,488.0,66.0,171.0,1.4210526315789473,33.0,42.0,4.0,31.0,1.8421052631578947,1.9473684210526316,0.5789473684210527,0.15789473684210525,1.368421052631579,22.0,10.105263157894736,78.57142857142857,38.59649122807018,-375.6674842987463,116.14489024045145
379,Terry Rozier,16.0,507.0,101.0,239.0,2.25,27.0,33.0,11.0,48.0,3.6875,3.1875,1.3125,0.4375,1.5,22.0,16.5625,81.81818181818181,42.25941422594142,-204.92986682369207,182.68997513179784
380,Ricky Rubio,19.0,561.0,95.0,256.0,2.1578947368421053,55.0,64.0,9.0,64.0,3.8421052631578947,6.2105263157894735,1.263157894736842,0.15789473684210525,3.1052631578947367,42.0,15.052631578947368,85.9375,37.109375,-682.0095417936502,598.7087456388477
381,D'Angelo Russell,17.0,530.0,109.0,279.0,2.764705882352941,47.0,58.0,7.0,54.0,3.588235294117647,5.647058823529412,0.8235294117647058,0.7058823529411765,2.5294117647058822,34.0,18.352941176470587,81.03448275862068,39.06810035842294,-569.0151470425088,281.18202683746017
382,Domantas Sabonis,21.0,716.0,147.0,258.0,0.8095238095238095,67.0,92.0,67.0,174.0,11.476190476190476,3.7142857142857144,1.1904761904761905,0.3333333333333333,3.0476190476190474,69.0,18.0,72.82608695652173,56.97674418604651,1865.1832425207676,-149.1285655893565
383,Tomas Satoransky,16.0,252.0,15.0,50.0,0.125,8.0,11.0,9.0,23.0,2.0,2.1875,0.375,0.0,0.75,22.0,2.5,72.72727272727273,30.0,-214.3263421253132,-18.596909725258456
384,Dennis Schroder,20.0,666.0,125.0,285.0,1.45,62.0,69.0,16.0,63.0,3.95,4.9,0.95,0.05,2.8,51.0,17.05,89.85507246376811,43.85964912280702,-53.596710693399,917.7975332919602
385,Jay Scrubb,6.0,32.0,9.0,19.0,0.5,1.0,2.0,0.0,3.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.0,3.6666666666666665,50.0,47.36842105263158,27.719984198496327,-25.05188644293004
386,Wayne Selden,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
387,Alperen Sengun,17.0,317.0,51.0,106.0,0.5294117647058824,42.0,63.0,24.0,57.0,4.764705882352941,2.411764705882353,1.2352941176470589,0.47058823529411764,1.9411764705882353,52.0,9.0,66.66666666666667,48.113207547169814,195.0640216795957,-352.1792306030615
388,Collin Sexton,11.0,316.0,68.0,151.0,1.0,29.0,39.0,13.0,23.0,3.272727272727273,2.090909090909091,0.9090909090909091,0.0,2.8181818181818183,25.0,16.0,74.35897435897436,45.033112582781456,50.63890466105255,-20.094450434714602
389,Landry Shamet,18.0,333.0,40.0,105.0,1.6666666666666667,18.0,22.0,4.0,40.0,2.4444444444444446,1.6111111111111112,0.3333333333333333,0.1111111111111111,0.4444444444444444,17.0,7.111111111111111,81.81818181818181,38.095238095238095,-247.7273885246447,121.7933167545319
390,Day'Ron Sharpe,8.0,36.0,9.0,17.0,0.125,2.0,5.0,8.0,9.0,2.125,0.0,0.25,0.25,0.75,4.0,2.625,40.0,52.94117647058823,77.87478296010617,-70.10377288586008
391,Pascal Siakam,9.0,294.0,56.0,120.0,1.4444444444444444,34.0,46.0,19.0,46.0,7.222222222222222,3.4444444444444446,0.8888888888888888,0.7777777777777778,2.0,26.0,17.666666666666668,73.91304347826087,46.666666666666664,133.1816560654973,-38.72066079875165
392,Marko Simonovic,1.0,7.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,-0.0,-25.05188644293004
393,Anfernee Simons,19.0,430.0,85.0,186.0,2.0526315789473686,18.0,19.0,11.0,40.0,2.6842105263157894,2.1052631578947367,0.5263157894736842,0.10526315789473684,1.105263157894737,27.0,11.947368421052632,94.73684210526316,45.69892473118279,119.89266344042929,354.32920192199623
394,Jericho Sims,7.0,33.0,1.0,1.0,0.0,1.0,2.0,1.0,7.0,1.1428571428571428,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,3.0,0.42857142857142855,50.0,100.0,55.71157719164579,-25.05188644293004
395,Marcus Smart,19.0,662.0,71.0,184.0,1.3157894736842106,35.0,47.0,10.0,63.0,3.8421052631578947,5.631578947368421,2.210526315789474,0.3684210526315789,1.736842105263158,40.0,10.631578947368421,74.46808510638297,38.58695652173913,-404.8041063496707,-20.433046779147404
396,Dennis Smith Jr.,9.0,118.0,9.0,24.0,0.2222222222222222,6.0,11.0,1.0,12.0,1.4444444444444444,2.5555555555555554,1.4444444444444444,0.2222222222222222,1.4444444444444444,8.0,2.888888888888889,54.54545454545455,37.5,-61.095805275187914,-123.03859138485296
397,Ish Smith,16.0,211.0,32.0,82.0,0.0625,3.0,8.0,1.0,17.0,1.125,2.25,0.4375,0.25,0.9375,10.0,4.25,37.5,39.02439024390244,-168.44904206245678,-112.65565932879012
398,Jalen Smith,6.0,32.0,4.0,11.0,0.0,5.0,5.0,4.0,10.0,2.3333333333333335,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.0,2.1666666666666665,100.0,36.36363636363637,-31.699145778871383,124.7405677853498
399,Tony Snell,14.0,126.0,5.0,20.0,0.35714285714285715,0.0,0.0,1.0,11.0,0.8571428571428571,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.14285714285714285,13.0,1.0714285714285714,,25.0,-96.44211404177106,
400,Jaden Springer,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
401,Lamar Stevens,9.0,91.0,7.0,26.0,0.2222222222222222,1.0,1.0,7.0,7.0,1.5555555555555556,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,9.0,1.8888888888888888,100.0,26.923076923076923,-121.55742119694102,24.94811355706996
402,Isaiah Stewart,17.0,407.0,56.0,105.0,0.058823529411764705,8.0,12.0,37.0,88.0,7.352941176470588,1.0588235294117647,0.4117647058823529,1.1764705882352942,1.0,41.0,7.117647058823529,66.66666666666667,53.333333333333336,506.5149893988309,-67.08175821010695
403,Max Strus,12.0,231.0,28.0,67.0,1.5833333333333333,3.0,7.0,3.0,39.0,3.5,0.75,0.3333333333333333,0.16666666666666666,0.5,14.0,6.5,42.857142857142854,41.791044776119406,-69.92658490257458,-96.58423075736155
404,Jalen Suggs,19.0,522.0,79.0,234.0,1.263157894736842,49.0,64.0,15.0,50.0,3.4210526315789473,3.526315789473684,1.0,0.47368421052631576,3.3684210526315788,54.0,12.157894736842104,76.5625,33.76068376068376,-831.6913847659656,74.020064296428
405,Jae'Sean Tate,18.0,485.0,78.0,165.0,0.6111111111111112,30.0,41.0,39.0,82.0,6.722222222222222,1.7777777777777777,0.6666666666666666,0.5555555555555556,1.9444444444444444,57.0,10.944444444444445,73.17073170731707,47.27272727272727,232.77574822109875,-56.434642068388996
406,Jayson Tatum,20.0,731.0,179.0,442.0,2.75,89.0,111.0,25.0,147.0,8.6,3.4,0.95,0.85,2.6,53.0,25.1,80.18018018018019,40.497737556561084,-678.53266007097,456.41814261526304
407,Garrett Temple,19.0,359.0,35.0,91.0,1.0526315789473684,15.0,20.0,13.0,38.0,2.6842105263157894,1.2105263157894737,0.8421052631578947,0.5789473684210527,1.0,29.0,5.526315789473684,75.0,38.46153846153846,-203.94095213855135,-0.7782966439506112
408,Daniel Theis,15.0,350.0,50.0,103.0,0.9333333333333333,15.0,20.0,16.0,54.0,4.666666666666667,0.7333333333333333,0.4666666666666667,0.5333333333333333,1.2666666666666666,38.0,8.6,75.0,48.54368932038835,212.763325601707,-0.7782966439506112
409,Brodric Thomas,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,,,,
410,Cameron Thomas,12.0,94.0,13.0,42.0,0.16666666666666666,8.0,9.0,2.0,9.0,0.9166666666666666,0.6666666666666666,0.25,0.25,0.16666666666666666,3.0,3.0,88.88888888888889,30.952380952380953,-173.36854412765237,110.69601956767076
411,Matt Thomas,7.0,30.0,4.0,16.0,0.14285714285714285,0.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,1.2857142857142858,,25.0,-77.15369123341685,
412,Tristan Thompson,14.0,190.0,31.0,58.0,0.0,12.0,21.0,33.0,44.0,5.5,0.5714285714285714,0.2857142857142857,0.35714285714285715,0.7142857142857143,26.0,5.285714285714286,57.142857142857146,53.44827586206897,283.9554446651574,-214.90835160087474
413,JT Thor,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
414,Matisse Thybulle,12.0,312.0,31.0,58.0,0.75,6.0,6.0,5.0,23.0,2.3333333333333335,1.1666666666666667,2.3333333333333335,1.6666666666666667,1.0,20.0,6.416666666666667,100.0,53.44827586206897,283.9554446651574,149.68868134241976
415,Killian Tillie,6.0,42.0,4.0,15.0,0.3333333333333333,0.0,0.0,3.0,2.0,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,4.0,1.6666666666666667,,26.666666666666668,-70.48702456675018,
416,Xavier Tillman Sr.,13.0,169.0,22.0,50.0,0.15384615384615385,9.0,13.0,14.0,26.0,3.076923076923077,1.2307692307692308,1.1538461538461537,0.15384615384615385,0.46153846153846156,11.0,4.230769230769231,69.23076923076923,44.0,-6.345301783792678,-52.39005490944733
417,Isaiah Todd,3.0,7.0,2.0,5.0,0.6666666666666666,1.0,2.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2.3333333333333335,50.0,40.0,-8.576845616708425,-25.05188644293004
418,Obi Toppin,19.0,290.0,58.0,111.0,0.3157894736842105,28.0,39.0,21.0,49.0,3.6842105263157894,1.0,0.3157894736842105,0.7894736842105263,0.8947368421052632,31.0,7.894736842105263,71.7948717948718,52.252252252252255,461.9021077460865,-91.19641014563086
419,Juan Toscano-Anderson,18.0,273.0,31.0,61.0,0.4444444444444444,11.0,13.0,8.0,42.0,2.7777777777777777,2.111111111111111,0.6666666666666666,0.4444444444444444,0.8888888888888888,25.0,4.5,84.61538461538461,50.81967213114754,202.4687290065932,105.1984798970003
420,Karl-Anthony Towns,19.0,651.0,153.0,307.0,2.6842105263157894,76.0,90.0,54.0,117.0,9.0,3.473684210526316,1.263157894736842,1.105263157894737,3.3157894736842106,64.0,22.789473684210527,84.44444444444444,49.8371335504886,848.9527435465616,713.8344081150946
421,Gary Trent Jr.,20.0,688.0,127.0,294.0,2.65,39.0,42.0,11.0,50.0,3.05,1.65,2.05,0.35,0.95,45.0,17.3,92.85714285714286,43.197278911564624,-138.5752748922778,694.4050001543
422,P.J. Tucker,19.0,538.0,50.0,93.0,1.1578947368421053,9.0,11.0,33.0,78.0,5.842105263157895,1.6842105263157894,0.5263157894736842,0.21052631578947367,0.8947368421052632,48.0,6.894736842105263,81.81818181818181,53.763440860215056,473.75090259304216,60.89665837726595
423,Myles Turner,21.0,604.0,97.0,186.0,1.8571428571428572,37.0,53.0,33.0,126.0,7.571428571428571,1.0476190476190477,0.6190476190476191,2.9523809523809526,1.4285714285714286,51.0,12.857142857142858,69.81132075471699,52.1505376344086,762.6251381272756,-193.90093046388296
424,Jonas Valanciunas,21.0,672.0,149.0,297.0,1.0952380952380953,73.0,85.0,71.0,188.0,12.333333333333334,2.4285714285714284,0.5238095238095238,0.9047619047619048,2.0952380952380953,68.0,18.761904761904763,85.88235294117646,50.168350168350166,876.1091766393971,790.6240543719889
425,Denzel Valentine,12.0,86.0,9.0,33.0,0.5,0.0,0.0,6.0,10.0,1.3333333333333333,0.25,0.4166666666666667,0.0,0.3333333333333333,8.0,2.0,,27.272727272727273,-153.14125982064246,
426,Jarred Vanderbilt,19.0,399.0,43.0,81.0,0.0,23.0,28.0,55.0,85.0,7.368421052631579,1.105263157894737,1.4210526315789473,0.7368421052631579,1.105263157894737,55.0,5.7368421052631575,82.14285714285714,53.08641975308642,378.31386862348484,163.09232609832327
427,Fred VanVleet,19.0,723.0,136.0,311.0,3.1052631578947367,44.0,52.0,16.0,78.0,4.947368421052632,6.684210526315789,1.631578947368421,0.6842105263157895,3.1578947368421053,48.0,19.736842105263158,84.61538461538461,43.72990353697749,-75.95862090723449,420.7939195880012
428,Devin Vassell,17.0,439.0,79.0,169.0,1.9411764705882353,16.0,22.0,9.0,57.0,3.8823529411764706,1.4705882352941178,1.2352941176470589,0.7058823529411765,0.7647058823529411,36.0,12.176470588235293,72.72727272727273,46.74556213017752,194.11400642404112,-37.19381945051691
429,Gabe Vincent,16.0,213.0,27.0,66.0,0.75,6.0,8.0,8.0,15.0,1.4375,1.6875,0.5,0.0,0.6875,28.0,4.5,75.0,40.90909090909091,-91.24196128010927,-0.31131865758024446
430,Nikola Vucevic,13.0,430.0,75.0,186.0,1.1538461538461537,15.0,24.0,22.0,119.0,10.846153846153847,4.153846153846154,1.0769230769230769,0.9230769230769231,1.5384615384615385,32.0,13.846153846153847,62.5,40.32258064516129,-297.4381622394693,-188.27829664395063
431,Dean Wade,16.0,358.0,29.0,72.0,0.875,5.0,6.0,12.0,40.0,3.25,1.3125,0.6875,0.0625,0.3125,32.0,4.8125,83.33333333333333,40.27777777777778,-116.30870588671658,41.40723445201644
432,Franz Wagner,20.0,620.0,98.0,227.0,1.45,30.0,38.0,26.0,56.0,4.1,2.2,1.0,0.5,1.1,50.0,12.75,78.94736842105263,43.17180616740088,-109.42843081342652,116.86445934367768
433,Moritz Wagner,19.0,203.0,35.0,79.0,1.0,21.0,29.0,10.0,37.0,2.473684210526316,0.5789473684210527,0.05263157894736842,0.2631578947368421,0.7368421052631579,34.0,5.7894736842105265,72.41379310344827,44.30379746835443,0.5381131000076778,-55.399960129117176
434,Ish Wainright,3.0,7.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,,33.333333333333336,-10.955089475020877,
435,Kemba Walker,18.0,441.0,76.0,177.0,2.111111111111111,20.0,25.0,2.0,44.0,2.5555555555555554,3.0555555555555554,1.0555555555555556,0.2777777777777778,1.3333333333333333,19.0,11.666666666666666,80.0,42.93785310734463,-102.6432972767283,98.96227114139919
436,Lonnie Walker,18.0,406.0,69.0,185.0,1.5555555555555556,21.0,26.0,1.0,52.0,2.9444444444444446,2.611111111111111,0.6666666666666666,0.3888888888888889,1.2777777777777777,24.0,10.38888888888889,80.76923076923077,37.2972972972973,-482.3876602629271,120.06423085231539
437,Brad Wanamaker,10.0,131.0,9.0,33.0,0.4,13.0,15.0,3.0,15.0,1.8,1.9,0.1,0.5,1.4,18.0,3.5,86.66666666666667,27.272727272727273,-153.14125982064246,150.9921429085762
438,Duane Washington Jr.,2.0,4.0,2.0,3.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,,66.66666666666667,44.75648771662492,
439,P.J. Washington,9.0,178.0,31.0,66.0,1.4444444444444444,11.0,14.0,10.0,28.0,4.222222222222222,1.2222222222222223,0.5555555555555556,0.8888888888888888,1.3333333333333333,13.0,9.555555555555555,78.57142857142857,46.96969696969697,83.11949900162544,38.714963413483815
440,Yuta Watanabe,1.0,14.0,0.0,3.0,0.0,3.0,4.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,2.0,3.0,75.0,0.0,-0.0,-0.15565932879012223
441,Trendon Watford,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,50.0,5.711577191645787,
